word,Vision,Motor,Socialness,Emotion,Emotion_abs+1,Time,Space
客观上,1.533333333,1.266666667,1.5,0.366666667,1.366666667,1.033333333,1.033333333
大娘,3.433333333,1.833333333,4.966666667,0.366666667,1.366666667,1.133333333,1.333333333
起步,1.766666667,2.133333333,1.633333333,0.333333333,1.333333333,1.9,2.133333333
波段,2.2,1.5,1.166666667,0.1,1.1,1.133333333,1.8
桌,5.3,3.6,1.433333333,0.066666667,1.066666667,1,3.033333333
想起,1.833333333,1.766666667,1.633333333,0.433333333,1.433333333,1.266666667,1.133333333
最,1.2,1.166666667,1.333333333,0.166666667,1.166666667,1,1.033333333
战俘,3.5,2.266666667,5.466666667,-2.466666667,3.466666667,1.033333333,1.8
独奏,2.9,2.833333333,1.833333333,0.533333333,1.533333333,1.133333333,1.6
相依,1.8,2.266666667,3.966666667,1.3,2.3,1.166666667,1.8
唐朝,3.3,1.566666667,4.5,0.3,1.3,6.2,2.466666667
病入膏肓,2.6,2.1,2.066666667,-4.4,5.4,2,1.266666667
前辈,2.633333333,1.566666667,5.666666667,0.8,1.8,2.966666667,1.233333333
散射,2.3,1.833333333,1.366666667,-0.166666667,1.166666667,1.033333333,2.8
阴茎,5.333333333,3.2,1.066666667,-0.133333333,1.133333333,1,1.866666667
笑容,4.333333333,4.866666667,1.366666667,3.4,4.4,1.033333333,1.333333333
不知,1.4,1.6,1.4,-0.566666667,1.566666667,1.033333333,1.066666667
外销,2.266666667,1.8,4.566666667,0.166666667,1.166666667,1.1,2.433333333
环线,2.933333333,2,1.4,0.166666667,1.166666667,1,4.4
挂牌,3,2.533333333,2.2,0.033333333,1.033333333,1.033333333,1.866666667
撕裂,2.4,3.533333333,1.533333333,-2.566666667,3.566666667,1.133333333,2.166666667
桥头,4.666666667,2.466666667,1.266666667,0.066666667,1.066666667,1,5.7
轻巧,2.1,1.9,1.266666667,1.566666667,2.566666667,1.033333333,1.133333333
研究生,3.666666667,1.933333333,5.566666667,0.7,1.7,1.433333333,1.433333333
施加,1.733333333,1.566666667,2.2,-0.166666667,1.166666667,1.133333333,1.4
绿化,4.033333333,1.8,1.6,1.133333333,2.133333333,1.033333333,3.366666667
考中,2.2,1.766666667,3.9,1.4,2.4,1.4,1.466666667
油脂,4.3,1.733333333,1.1,-0.433333333,1.433333333,1,1.166666667
蝌蚪,6.166666667,3.166666667,1.133333333,0.133333333,1.133333333,1,1.833333333
中常,1.566666667,1.233333333,1.366666667,0.2,1.2,1.133333333,1.2
沙,5.1,2.4,1.166666667,0.066666667,1.066666667,1,1.966666667
问责,2.3,2.233333333,5.466666667,-2.4,3.4,1.133333333,1.333333333
升级,2.033333333,2.066666667,1.633333333,1.4,2.4,1.1,1.5
负债,2.733333333,2.033333333,4.466666667,-2.966666667,3.966666667,1.1,1.233333333
化名,2.066666667,1.333333333,2.366666667,0.1,1.1,1,1.2
为难,1.833333333,2.033333333,2.533333333,-2.533333333,3.533333333,1.033333333,1.133333333
月入,1.733333333,1.3,1.566666667,0.066666667,1.066666667,4.233333333,1.166666667
渴盼,2.1,2.033333333,3.366666667,1.1,2.1,1.366666667,1.233333333
埋怨,2.5,2.633333333,3.333333333,-2.933333333,3.933333333,1.033333333,1.2
骑,3.233333333,5,1.166666667,0.1,1.1,1.033333333,3.133333333
需求,1.633333333,1.566666667,1.666666667,0.266666667,1.266666667,1.066666667,1.2
比丘,2.033333333,1.366666667,1.333333333,0.1,1.1,1,1.7
纯,1.533333333,1.433333333,1.2,0.6,1.6,1.033333333,1.1
管理局,3.066666667,1.366666667,5.466666667,0.133333333,1.133333333,1,3.3
造就,1.633333333,1.433333333,2.066666667,1.133333333,2.133333333,1.233333333,1.433333333
闭幕,3,2.333333333,5,0.033333333,1.033333333,2.433333333,2.433333333
女星,3.833333333,2.166666667,4.833333333,0.866666667,1.866666667,1,1.5
枯燥,2.033333333,2,1.233333333,-2.466666667,3.466666667,1.066666667,1.2
不论,1.2,1.1,1.233333333,-0.2,1.2,1.033333333,1.033333333
母舰,4.833333333,1.766666667,3.3,0.166666667,1.166666667,1,4.433333333
戒严,2.266666667,1.866666667,3.866666667,-1.666666667,2.666666667,1.066666667,1.566666667
顺风耳,2.9,2.733333333,1.8,0.566666667,1.566666667,1.033333333,1.466666667
地下水,4.5,1.9,1.1,-0.166666667,1.166666667,1,4.033333333
增速,2.166666667,2.066666667,1.4,0.7,1.7,1.8,1.733333333
方便,1.666666667,1.533333333,1.4,1.733333333,2.733333333,1.266666667,1.066666667
槽,2.966666667,1.6,1.1,-0.133333333,1.133333333,1.033333333,2.566666667
柳树,6.233333333,2.733333333,1.133333333,0.166666667,1.166666667,1,3.166666667
穿戴,2.8,3.766666667,1.2,0.333333333,1.333333333,1.066666667,1.833333333
丧生,2.333333333,2.433333333,1.766666667,-4.866666667,5.866666667,1.3,1.466666667
尸骨,4.533333333,1.933333333,1.566666667,-3.7,4.7,1.2,1.8
一步步,1.8,2.466666667,1.333333333,0.133333333,1.133333333,1.8,2.233333333
邻国,3,1.6,5.333333333,0.166666667,1.166666667,1,5.233333333
供电,3.066666667,1.8,2.7,0.166666667,1.166666667,1.033333333,1.8
潮流,2.6,1.8,3.166666667,1.166666667,2.166666667,1.166666667,2
匍匐,3.4,4.9,1.3,-0.133333333,1.133333333,1.4,3.3
财团,3.1,1.4,5.466666667,0.466666667,1.466666667,1,1.8
超人,3.9,3.766666667,3.066666667,1.366666667,2.366666667,1,1.566666667
幼时,1.9,1.6,1.633333333,0.5,1.5,6.366666667,1.166666667
外壳,3.7,2.133333333,1.166666667,0.066666667,1.066666667,1,3
奠基,2.1,1.733333333,2.6,0.466666667,1.466666667,1.2,2.1
羊,5.566666667,4.033333333,1.1,0.1,1.1,1,1.766666667
准,1.266666667,1.5,1.366666667,0.666666667,1.666666667,1.166666667,1.4
迟钝,1.933333333,2.033333333,1.5,-2.233333333,3.233333333,1.9,1.266666667
夏天,4.466666667,2.333333333,1.1,0.733333333,1.733333333,6.233333333,1.466666667
短暂,1.7,1.433333333,1.166666667,-0.633333333,1.633333333,5.566666667,1.1
接获,1.8,1.666666667,3.833333333,0.733333333,1.733333333,1.066666667,2
城内,2.6,1.366666667,2.966666667,0.066666667,1.066666667,1,5.266666667
足,3.033333333,4.333333333,1.166666667,0.4,1.4,1,1.366666667
迷糊,2.366666667,2.666666667,1.3,-1.766666667,2.766666667,1.1,1.166666667
大山,5.533333333,1.966666667,1.066666667,0.166666667,1.166666667,1,6.233333333
同比,1.5,1.266666667,2,0.066666667,1.066666667,1.4,1.133333333
委婉,2.066666667,1.766666667,2.266666667,0.766666667,1.766666667,1.066666667,1.133333333
怪兽,4.433333333,2.633333333,1.733333333,-1.7,2.7,1,1.8
嘿嘿,1.5,2.5,1.266666667,0.966666667,1.966666667,1,1.033333333
变形,2.266666667,2.4,1.333333333,-0.333333333,1.333333333,1.1,2.466666667
审讯,3.366666667,3.433333333,5.966666667,-1.7,2.7,1.366666667,1.933333333
公子,3.1,1.933333333,4,0.5,1.5,1.233333333,1.266666667
自建,1.7,1.433333333,1.366666667,0.133333333,1.133333333,1.133333333,2.666666667
技能,2.1,1.666666667,1.3,0.866666667,1.866666667,1,1.133333333
试图,1.466666667,1.5,1.766666667,-0.033333333,1.033333333,1.166666667,1.133333333
因地制宜,1.9,1.333333333,2.366666667,1.8,2.8,1.1,2.533333333
劝退,2.233333333,2.3,5.133333333,-2.033333333,3.033333333,1.233333333,1.633333333
马路,5.833333333,3.033333333,1.5,0.066666667,1.066666667,1,6.1
市级,2.233333333,1.3,4.666666667,0.266666667,1.266666667,1,3.566666667
众人,3.266666667,1.733333333,6.133333333,0.4,1.4,1,2.066666667
修正案,3.066666667,1.433333333,4.206896552,0.233333333,1.233333333,1.133333333,1.333333333
规范性,1.666666667,1.266666667,3.633333333,1.333333333,2.333333333,1.033333333,1.133333333
汉服,5.466666667,2.866666667,3.233333333,0.5,1.5,2.033333333,1.666666667
永存,1.7,1.3,1.833333333,1.433333333,2.433333333,5.6,1.333333333
发源,2.033333333,1.433333333,2.066666667,0.633333333,1.633333333,1.733333333,3.033333333
突出,1.866666667,1.966666667,2.233333333,0.933333333,1.933333333,1,2.433333333
古董,4.666666667,2.366666667,1.833333333,0.633333333,1.633333333,3.166666667,1.9
险恶,1.933333333,1.566666667,1.533333333,-3.566666667,4.566666667,1,1.4
兴高采烈,2.6,3.4,1.566666667,3.8,4.8,1.033333333,1.133333333
平地,3.966666667,2.166666667,1.133333333,0.166666667,1.166666667,1,5.866666667
本体,2.133333333,1.2,1.366666667,0.133333333,1.133333333,1,1.766666667
移入,1.933333333,2.133333333,1.866666667,0.166666667,1.166666667,1.166666667,3.866666667
复仇者,2.966666667,2.033333333,5.7,-2.233333333,3.233333333,1,1.566666667
核武器,4.5,2.233333333,2.433333333,-1.666666667,2.666666667,1.033333333,2.4
末,1.4,1.6,1.366666667,-0.566666667,1.566666667,3,1.533333333
剧情,2.366666667,1.466666667,2.733333333,0.366666667,1.366666667,1.233333333,1.2
既然,1.233333333,1.066666667,1.3,-0.033333333,1.033333333,1.133333333,1.033333333
分公司,2.966666667,1.366666667,5.3,0.166666667,1.166666667,1,3.266666667
伪,1.566666667,1.366666667,1.966666667,-1.933333333,2.933333333,1.033333333,1.233333333
引进,1.9,1.7,3.433333333,0.966666667,1.966666667,1.133333333,3.133333333
栅栏,5.366666667,3,1.233333333,0.166666667,1.166666667,1,4.233333333
日头,3.233333333,1.966666667,1.2,0.1,1.1,3.666666667,2.466666667
销售额,3,1.4,3.733333333,0.433333333,1.433333333,1.233333333,1.3
办事,2.133333333,1.733333333,3.433333333,0.233333333,1.233333333,1.133333333,1.433333333
钱,4.633333333,4.433333333,1.933333333,0.466666667,1.466666667,1,1.366666667
八仙,3.7,2.2,2.866666667,0.566666667,1.566666667,1,1.7
超长,2.266666667,2.566666667,1.266666667,0.1,1.1,1.566666667,2.933333333
出示,2.166666667,2.7,3.933333333,0.1,1.1,1.133333333,1.666666667
示威,2.766666667,2.766666667,5.266666667,-0.966666667,1.966666667,1.133333333,2.133333333
稿,2.966666667,1.9,1.533333333,-0.1,1.1,1,1.3
贵,1.8,2.1,1.7,-0.5,1.5,1,1.166666667
霹雳,2.966666667,2.166666667,1.3,-1.066666667,2.066666667,1,1.533333333
倾注,1.9,1.8,1.733333333,0.833333333,1.833333333,1.1,1.633333333
大奖赛,3.266666667,1.6,5.4,1.066666667,2.066666667,1.266666667,2.1
内政部,2.8,1.333333333,5.6,0.166666667,1.166666667,1,2.533333333
严禁,2.1,1.966666667,2,-1.766666667,2.766666667,1.066666667,1.233333333
孤单,2.066666667,2.233333333,1.366666667,-2.666666667,3.666666667,1.066666667,1.233333333
屉,3.5,2.4,1.233333333,-0.066666667,1.066666667,1,2.266666667
友谊赛,3.3,1.666666667,5.666666667,0.933333333,1.933333333,1.333333333,2.4
离岸,2.566666667,1.966666667,1.566666667,-0.433333333,1.433333333,1.066666667,5.1
焦点,2.166666667,1.9,2.3,0.566666667,1.566666667,1.033333333,1.7
美学,2.7,1.4,2.633333333,1.666666667,2.666666667,1,1.333333333
暴食,3.366666667,3.933333333,1.9,-2.8,3.8,1.066666667,1.4
附件,2.533333333,1.566666667,1.633333333,0.066666667,1.066666667,1,1.366666667
千克,2.866666667,1.566666667,1.1,0.066666667,1.066666667,1,1.2
市值,2.3,1.266666667,3.566666667,0.3,1.3,1.066666667,1.266666667
爽朗,2.5,2.1,1.233333333,2.4,3.4,1.033333333,1.133333333
原创,1.933333333,1.533333333,1.9,0.933333333,1.933333333,1.366666667,1.2
族群,2.733333333,1.566666667,5.533333333,0.033333333,1.033333333,1.033333333,2.6
场景,1.933333333,1.3,1.733333333,0.4,1.4,1.1,3.7
矿业,3.766666667,1.733333333,2.866666667,0.266666667,1.266666667,1,3
跆拳道,5.433333333,5.366666667,2.733333333,0.4,1.4,1,2.366666667
起兵,2.633333333,1.966666667,5.5,-0.1,1.1,1.4,2.7
病故,2.666666667,2.266666667,2.333333333,-3.666666667,4.666666667,2,1.466666667
南宋,3.1,1.333333333,4.1,0.066666667,1.066666667,5.866666667,2.8
四角,3,2.9,1.166666667,0.1,1.1,1,4.3
尤需,1.2,1.133333333,1.366666667,0.233333333,1.233333333,1.033333333,1
满分,2.933333333,2.566666667,2.166666667,3.266666667,4.266666667,1,1.233333333
酷刑,3.533333333,3.166666667,4.333333333,-3.633333333,4.633333333,1.033333333,1.666666667
男性,3.8,2.666666667,3.266666667,0.1,1.1,1,1.166666667
武断,2.033333333,1.666666667,2.266666667,-1.8,2.8,1.033333333,1.166666667
收复,2.166666667,1.866666667,4.466666667,1.766666667,2.766666667,1.366666667,2.666666667
建国,2.766666667,2.033333333,5.333333333,2.033333333,3.033333333,2.466666667,3.1
施策,2.333333333,1.633333333,3.9,0.433333333,1.433333333,1.1,1.6
曾经,1.3,1.166666667,1.233333333,0.066666667,1.066666667,4.166666667,1.033333333
东面,2.1,2.533333333,1.333333333,0.1,1.1,1.033333333,5.433333333
教育局,3.866666667,1.566666667,5.866666667,0.333333333,1.333333333,1.033333333,3.166666667
缓解,2.133333333,1.666666667,1.666666667,0.766666667,1.766666667,1.2,1.233333333
职业化,2.333333333,1.4,4.5,0.433333333,1.433333333,1.033333333,1.266666667
聚光灯,5.5,3.233333333,1.633333333,0.666666667,1.666666667,1,2.5
分发,2.233333333,2.066666667,2.8,-0.066666667,1.066666667,1.066666667,2.333333333
抵抗,2.4,2.566666667,4.533333333,-1.433333333,2.433333333,1.066666667,1.866666667
交流电,3.4,1.733333333,1.1,0.066666667,1.066666667,1,1.366666667
橄榄球,5.766666667,4.166666667,1.966666667,0.1,1.1,1,2.433333333
行事,1.833333333,1.366666667,2.733333333,0.366666667,1.366666667,1.2,1.4
表皮,3.633333333,2.066666667,1.133333333,-0.1,1.1,1.033333333,2.433333333
果敢,1.833333333,1.333333333,1.466666667,1.8,2.8,1.066666667,1.033333333
挖掘,3.066666667,4.3,1.933333333,0.4,1.4,1.133333333,3.566666667
屡见不鲜,2,1.5,2.566666667,-0.333333333,1.333333333,1.6,1.333333333
该处,1.4,1.166666667,1.233333333,0.066666667,1.066666667,1,2.633333333
通往,1.933333333,1.6,1.4,0.4,1.4,1.066666667,4.733333333
泪水,5.466666667,4.9,1.3,-1.8,2.8,1,1.5
大怒,2.866666667,3.533333333,1.833333333,-3.233333333,4.233333333,1.066666667,1.2
输出,2.133333333,1.766666667,2.166666667,0.233333333,1.233333333,1.066666667,2.066666667
模式,1.933333333,1.266666667,1.7,0.1,1.1,1.033333333,1.266666667
明媚,2.8,1.866666667,1.333333333,2.4,3.4,1.166666667,1.366666667
强度,1.8,1.466666667,1.333333333,0.166666667,1.166666667,1.033333333,1.233333333
悲欢,2.233333333,2.2,1.866666667,-0.9,1.9,1.033333333,1.166666667
核桃,6.266666667,3.533333333,1.1,0.266666667,1.266666667,1,1.766666667
捉弄,2.366666667,2.566666667,3.7,-2.133333333,3.133333333,1.066666667,1.633333333
求职,2.633333333,2.1,5.433333333,0.366666667,1.366666667,1.266666667,1.766666667
平平稳稳,1.933333333,1.833333333,1.333333333,1.9,2.9,1.066666667,1.833333333
局势,1.733333333,1.266666667,3.533333333,-0.1,1.1,1.366666667,2.366666667
归附,2,1.733333333,4.2,0.2,1.2,1.1,2.5
周边,2.266666667,1.633333333,1.8,0.133333333,1.133333333,1,5.033333333
敬佩,2.166666667,2.566666667,4.366666667,2.833333333,3.833333333,1.033333333,1.233333333
人大代表,3.633333333,1.6,5.933333333,0.7,1.7,1,1.666666667
磷酸,4.133333333,1.3,1.1,-0.166666667,1.166666667,1,1.233333333
可能,1.266666667,1.266666667,1.266666667,0.1,1.1,1.033333333,1.033333333
单身,2.9,2.233333333,2.233333333,-0.333333333,1.333333333,1.1,1.2
县政府,3.866666667,1.3,5.133333333,0.166666667,1.166666667,1,4.333333333
写入,1.9,2.266666667,1.633333333,0.2,1.2,1.066666667,1.566666667
宴会,4.366666667,2.3,5.666666667,1.433333333,2.433333333,1.166666667,4.233333333
儒家,3.566666667,1.666666667,5.266666667,0.3,1.3,1.1,1.466666667
泥,5.5,2.6,1.066666667,-0.466666667,1.466666667,1,1.666666667
文法,2.6,1.366666667,2.5,0.133333333,1.133333333,1,1.266666667
后任,2.033333333,1.266666667,4.566666667,0.033333333,1.033333333,2.9,1.533333333
双人,3.2,2.466666667,4.933333333,0.366666667,1.366666667,1,1.6
停留,2.066666667,2.3,1.466666667,-0.033333333,1.033333333,1.6,3.466666667
短篇,2.6,1.433333333,1.333333333,0.1,1.1,1.3,1.266666667
中举,2.666666667,1.766666667,4.8,1.7,2.7,1.4,1.666666667
经纪,2.433333333,1.5,3.6,0.2,1.2,1.033333333,1.2
猎奇,2.466666667,1.666666667,2.5,0.3,1.3,1.033333333,1.366666667
所属,1.633333333,1.2,3.333333333,0.066666667,1.066666667,1.033333333,1.766666667
市府,3.266666667,1.3,4.933333333,0.233333333,1.233333333,1.033333333,4.433333333
村长,3.5,1.966666667,5.366666667,0.1,1.1,1,1.7
巍峨,3.166666667,1.6,1.1,1.933333333,2.933333333,1.033333333,4.266666667
空手道,4.4,3.933333333,2.266666667,0.166666667,1.166666667,1,2.2
可可,4.033333333,1.466666667,1.166666667,0.333333333,1.333333333,1,1.2
调任,2.2,1.833333333,5.5,0.333333333,1.333333333,1.3,2.466666667
阴谋,2.3,1.866666667,3.733333333,-3.1,4.1,1.1,1.233333333
通缉,2.566666667,2.366666667,5.733333333,-3.1,4.1,1.3,2.366666667
火势,4.166666667,1.933333333,1.2,-1.633333333,2.633333333,1.1,2.966666667
重要,1.633333333,1.466666667,1.633333333,2.2,3.2,1.033333333,1.133333333
互不,1.266666667,1.266666667,2.366666667,-0.333333333,1.333333333,1.033333333,1.066666667
仇敌,2.866666667,1.866666667,5.066666667,-3.566666667,4.566666667,1.066666667,1.466666667
尺笔,4.5,2.9,1.2,0.133333333,1.133333333,1,1.866666667
花车,4.9,2.533333333,1.733333333,0.966666667,1.966666667,1.033333333,3.8
言中,1.666666667,1.517241379,1.566666667,0.3,1.3,1.033333333,1.1
避,1.966666667,3,1.666666667,-0.9,1.9,1.066666667,2.6
宣传部,3.2,1.620689655,5.7,0.3,1.3,1.033333333,2.833333333
排除,1.966666667,2.206896552,2.566666667,-0.4,1.4,1.1,1.4
大有可为,1.733333333,1.24137931,1.766666667,2.7,3.7,1.066666667,1.166666667
敲,2.9,5.517241379,1.3,0.033333333,1.033333333,1.033333333,2.166666667
行省,2.6,1.310344828,4.5,0.133333333,1.133333333,1,4
公使,2.733333333,1.482758621,5.1,0.433333333,1.433333333,1.066666667,1.666666667
消费者,3.266666667,1.931034483,5.566666667,0.266666667,1.266666667,1.066666667,1.4
留下,1.766666667,1.931034483,1.633333333,0.2,1.2,1.2,2.866666667
围,2.066666667,3.379310345,2.433333333,-0.366666667,1.366666667,1.033333333,3.8
乡,3.233333333,1.448275862,3.033333333,0.2,1.2,1,4.866666667
另外,1.266666667,1.206896552,1.5,0,1,1.033333333,1.066666667
神奇,1.833333333,1.586206897,1.266666667,2.433333333,3.433333333,1,1.133333333
镇,3.266666667,1.344827586,2.933333333,0.133333333,1.133333333,1,4.3
文静,2.166666667,2.103448276,1.133333333,2,3,1.1,1.133333333
轮廓,2.666666667,2.655172414,1.2,0.133333333,1.133333333,1.066666667,3.1
传出,1.8,1.689655172,3.1,0.1,1.1,1.033333333,2.2
战,2.666666667,2.344827586,4.533333333,-1.133333333,2.133333333,1.1,2.366666667
西边,2.3,2.137931034,1.366666667,0.033333333,1.033333333,1,5.866666667
采纳,1.933333333,1.724137931,3.466666667,1.066666667,2.066666667,1.033333333,1.233333333
水溶液,4.333333333,1.551724138,1.1,0.066666667,1.066666667,1,1.433333333
北岸,2.6,1.551724138,1.6,0.133333333,1.133333333,1,6
地块,2.6,1.448275862,1.766666667,0.066666667,1.066666667,1,4.666666667
有限公司,2.733333333,1.344827586,5.6,0.233333333,1.233333333,1,2.766666667
蝴蝶,6.1,4.137931034,1.066666667,1.166666667,2.166666667,1.066666667,1.6
口中,2.133333333,3.103448276,1.566666667,0.033333333,1.033333333,1,1.766666667
东岸,2.3,1.482758621,1.4,0.066666667,1.066666667,1.033333333,5.966666667
路程,2.533333333,1.482758621,1.5,0.266666667,1.266666667,1.333333333,4.9
青梅,5.566666667,1.931034483,1.866666667,0.666666667,1.666666667,1.033333333,1.466666667
几千,2.066666667,1.586206897,1.4,0.1,1.1,1.033333333,1.333333333
明亮,2.7,1.931034483,1.133333333,2.1,3.1,1.1,1.366666667
主题,2.466666667,1.344827586,1.566666667,0.366666667,1.366666667,1,1.133333333
魔术,4.4,4.068965517,1.866666667,0.5,1.5,1,1.633333333
轻装,1.933333333,1.620689655,1.333333333,0.6,1.6,1.1,1.433333333
立法局,3.333333333,1.310344828,5.9,0.133333333,1.133333333,1,3.5
战前,2.1,1.344827586,3.633333333,-0.366666667,1.366666667,4.5,1.666666667
街区,3.466666667,1.689655172,3.966666667,0.033333333,1.033333333,1,6.033333333
省市,3.066666667,1.310344828,4.7,0.133333333,1.133333333,1,4.7
成败,1.9,1.689655172,2.833333333,-0.1,1.1,1.033333333,1.333333333
交响曲,3.9,2.379310345,3.066666667,0.766666667,1.766666667,1.066666667,1.566666667
增进,1.766666667,1.827586207,1.466666667,1.2,2.2,1.133333333,1.366666667
形迹可疑,2.2,1.862068966,2.733333333,-2.3,3.3,1.033333333,1.766666667
计,1.333333333,1.413793103,1.266666667,0,1,1.066666667,1.166666667
丧亡,2.733333333,2.137931034,2.933333333,-4.133333333,5.133333333,1.433333333,1.733333333
影碟,4.633333333,2.655172414,1.8,0.166666667,1.166666667,1,1.633333333
数目,1.8,1.310344828,1.433333333,0.1,1.1,1,1.3
推广,1.933333333,1.896551724,4.9,0.9,1.9,1.266666667,2.7
变性,2.766666667,2,2.433333333,-0.7,1.7,1.033333333,1.2
浑水,4.233333333,1.965517241,1.233333333,-1.5,2.5,1,1.866666667
今晚,2.6,1.379310345,1.133333333,0.1,1.1,6.366666667,1.233333333
怀揣,2.2,2.862068966,2.166666667,0.1,1.1,1.033333333,1.8
金石,3.966666667,1.655172414,1.233333333,0.6,1.6,1,1.866666667
通路,2.866666667,1.689655172,1.666666667,0.3,1.3,1,4.633333333
现状,1.766666667,1.275862069,1.766666667,0.133333333,1.133333333,3.633333333,1.133333333
登基,3,2.827586207,5.266666667,1.3,2.3,1.466666667,2.466666667
失去,1.766666667,1.75862069,1.566666667,-2.233333333,3.233333333,1.1,1.3
亭,3.566666667,1.965517241,1.066666667,-0.066666667,1.066666667,1,4.766666667
监管,2.433333333,2.103448276,5.666666667,-0.033333333,1.033333333,1.233333333,1.8
扎,2,3.931034483,1.3,-0.466666667,1.466666667,1,1.666666667
发电,2.8,2.310344828,1.533333333,0.2,1.2,1.033333333,1.7
山谷,4.766666667,1.862068966,1.133333333,0.2,1.2,1,6.233333333
封装,2.6,2.172413793,2.066666667,0.066666667,1.066666667,1.066666667,2.1
真理,2.3,1.275862069,1.833333333,1.933333333,2.933333333,1.033333333,1.066666667
脑,4.9,4.344827586,1.333333333,0.166666667,1.166666667,1,1.633333333
开通,1.933333333,1.724137931,2.366666667,0.533333333,1.533333333,1.266666667,2.233333333
好玩,1.9,2.068965517,1.433333333,2.266666667,3.266666667,1,1.233333333
山林,5.1,1.862068966,1.1,0.3,1.3,1,6.1
直辖,2.4,1.413793103,3.966666667,0.1,1.1,1.033333333,3.066666667
批示,2.233333333,2.068965517,5.533333333,0,1,1.133333333,1.333333333
圣战,2.833333333,1.827586207,5.3,0.366666667,1.366666667,1.2,2.4
金,4.1,1.896551724,1.366666667,0.566666667,1.566666667,1,1.166666667
命令,2.333333333,2.413793103,4.9,0.1,1.1,1.133333333,1.2
市中心,3.333333333,1.551724138,4.2,0.433333333,1.433333333,1,5.6
过渡,2.2,1.620689655,1.9,0.2,1.2,1.366666667,3.3
入口,2.866666667,2.482758621,1.466666667,0.166666667,1.166666667,1.033333333,5.566666667
阻挠,2.333333333,2.620689655,3.733333333,-2.3,3.3,1.266666667,2.1
舞动,3.033333333,3.931034483,1.6,1.3,2.3,1.066666667,2.6
划定,1.766666667,1.862068966,2.133333333,0.266666667,1.266666667,1.166666667,2.1
外卖员,4.333333333,3.172413793,5.566666667,0.066666667,1.066666667,1.033333333,1.8
北,2.3,2.689655172,1.166666667,0.1,1.1,1,5.166666667
小花,4.866666667,2.724137931,1.066666667,0.733333333,1.733333333,1.033333333,1.5
举例,2.033333333,1.655172414,2.033333333,0.1,1.1,1.033333333,1.133333333
罢工,2.766666667,2.75862069,5.3,-2.2,3.2,1.433333333,2
水面,4.2,2.413793103,1.1,0.2,1.2,1,5.1
船舶,5.066666667,2.275862069,1.833333333,0.1,1.1,1,4.133333333
整洁,2.366666667,1.655172414,1.233333333,2,3,1.1,1.6
或,1.2,1.172413793,1.4,0.133333333,1.133333333,1,1
毛皮,4.966666667,2.24137931,1.066666667,0.1,1.1,1,1.633333333
喜悦,2.266666667,3.24137931,1.466666667,3.866666667,4.866666667,1.1,1.133333333
镜像,3.7,2.517241379,1.266666667,0.1,1.1,1,2.266666667
大本营,3.033333333,1.413793103,5.133333333,0.633333333,1.633333333,1,4.366666667
保住,1.866666667,1.724137931,2,1.033333333,2.033333333,1.133333333,1.533333333
枢机,2.3,1.275862069,1.6,0.066666667,1.066666667,1.1,2.066666667
庙宇,4.433333333,2.103448276,3.866666667,0.333333333,1.333333333,1,5.666666667
细分,1.9,1.586206897,1.466666667,0.266666667,1.266666667,1.033333333,1.533333333
盒,4.133333333,2.482758621,1.133333333,-0.066666667,1.066666667,1,2.4
纪念碑,5.133333333,2.689655172,3.066666667,1.166666667,2.166666667,1.133333333,3.933333333
失宠,2.266666667,1.931034483,4.533333333,-2.533333333,3.533333333,1.1,1.233333333
强劲,1.8,1.655172414,1.433333333,1.533333333,2.533333333,1.066666667,1.2
防弹,3.233333333,2.75862069,1.666666667,0.1,1.1,1,1.666666667
劝慰,2.333333333,2.517241379,5.733333333,1.633333333,2.633333333,1.133333333,1.366666667
凝神,2.3,2.24137931,1.466666667,0.9,1.9,1.3,1.166666667
心弦,2.133333333,1.448275862,1.433333333,0.533333333,1.533333333,1.033333333,1.166666667
车子,4.5,2.827586207,1.3,0.1,1.1,1,3.7
选票,3.6,2.413793103,4.766666667,0.233333333,1.233333333,1.066666667,1.7
践行,2.133333333,1.551724138,3.166666667,0.8,1.8,1.133333333,1.933333333
线粒体,4.166666667,1.344827586,1.133333333,0.066666667,1.066666667,1,1.366666667
第一名,2.133333333,2.655172414,4.466666667,2.366666667,3.366666667,1.233333333,1.4
撒谎,2.566666667,2.517241379,3.866666667,-2.466666667,3.466666667,1.033333333,1.266666667
古籍,3.8,1.896551724,2.033333333,0.066666667,1.066666667,2.6,1.633333333
文件,3.6,1.75862069,1.566666667,0.066666667,1.066666667,1,1.333333333
微调,2,1.75862069,1.533333333,0.266666667,1.266666667,1.133333333,1.466666667
愤慨,2.433333333,2.586206897,2,-1.733333333,2.733333333,1.066666667,1.2
教导,2.5,2.379310345,5.866666667,0.733333333,1.733333333,1.1,1.533333333
严峻,2.066666667,1.379310345,1.6,-1.666666667,2.666666667,1.033333333,1.333333333
结业,2.333333333,1.689655172,4.133333333,0.566666667,1.566666667,1.633333333,1.6
递减,2.033333333,2.172413793,1.8,-0.766666667,1.766666667,1.066666667,1.966666667
见义勇为,2.5,2.344827586,5.066666667,2.933333333,3.933333333,1.033333333,1.5
守备,1.966666667,1.862068966,4.4,0.333333333,1.333333333,1.1,2.2
印有,1.933333333,1.586206897,1.333333333,0.233333333,1.233333333,1,1.4
达,1.433333333,1.344827586,1.333333333,0.433333333,1.433333333,1.1,1.833333333
