date,epu
2019-09-30,0.08792846497764531
2019-10-31,0.07493188010899182
2019-11-30,0.08793686583990981
2019-12-31,0.07995226730310262
2020-01-31,0.10692771084337349
2020-02-29,0.08521739130434783
2020-03-31,0.08961038961038961
2020-04-30,0.10049627791563276
2020-05-31,0.0950661853188929
2020-06-30,0.09564164648910412
2020-07-31,0.10804851157662625
2020-08-31,0.10797546012269939
2020-09-30,0.11032863849765258
2020-10-31,0.1023936170212766
2020-11-30,0.11001100110011001
2020-12-31,0.1085972850678733
2021-01-31,0.10579064587973273
2021-02-28,0.08041958041958042
2021-03-31,0.096051227321238
2021-04-30,0.08641975308641975
2021-05-31,0.07142857142857142
2021-06-30,0.06666666666666667
2021-07-31,0.08507853403141362
2021-08-31,0.11009174311926606
2021-09-30,0.08495145631067962
2021-10-31,0.05873925501432665
2021-11-30,0.10012360939431397
2021-12-31,0.10907003444316878
2022-01-31,0.09155937052932761
2022-02-28,0.07835051546391752
2022-03-31,0.09806295399515738
2022-04-30,0.12101063829787234
2022-05-31,0.1647940074906367
2022-06-30,0.1352549889135255
2022-07-31,0.12471655328798185
2022-08-31,0.11353211009174312
2022-09-30,0.11428571428571428
2022-10-31,0.1
2022-11-30,0.13773796192609183
2022-12-31,0.11428571428571428
2023-01-31,0.12303290414878398
2023-02-28,0.11683417085427136
2023-03-31,0.14476386036960986
2023-04-30,0.12236842105263158
2023-05-31,0.10216346153846154
2023-06-30,0.08869987849331713
2023-07-31,0.08303249097472924
2023-08-31,0.09810874704491726
2023-09-30,0.08333333333333333
2023-10-31,0.08122503328894808
2023-11-30,0.07260726072607261
2023-12-31,0.07984031936127745
